Country Code (ISO3),Crop,Item Code (CPC),clipped_PA_surf,total_surf,yield,price
CMR,rootnes,01599.10,1407.069580078125,5176.529,9063.7,
CMR,rubber,01950.01,14260.98828125,49771.965,807.8,865.6
CMR,sesame,01444,14767.9091796875,53365.207,1206.9,1730.5571428571432
CMR,sisal,01929.05,0.1133252531290054,4.115509,795.6333333333333,1722.0
CMR,sorghumfor,0114,0.0,0.0,1621.6,451.53
CMR,sorghum,0114,56232.21484375,776138.7,1621.6,451.53
CMR,soybean,0141,8895.6328125,16209.941,1694.5,705.25
CMR,spicenes,01699,0.940255641937256,4.769087,3866.1375,11630.1
CMR,stonefruitnes,01349.20,385.3543090820313,1366.7529,4855.1,
CMR,sugarcane,01802,18183.998046875,140076.77,45989.6,31.8375
CMR,sweetpotato,01530,30831.67578125,96080.555,6657.7,502.88
CMR,taro,01550,73864.359375,175016.34,8145.7,654.9399999999999
CMR,tea,01620,2000.4615478515625,2148.0737,2646.8,472.475
CMR,tobacco,01970,592.887939453125,4315.0723,1487.2,2697.9
CMR,tomato,01234,59341.9296875,126814.41,18227.1,624.8318181818181
CMR,tropicalnes,01319,0.0,0.0,,
CMR,turnipfor,01251,0.0,0.0,22073.628125,604.75
CMR,vegetablenes,01290.90,9338.41015625,35468.03,11991.3,844.9399999999999
CMR,vegfor,01290.90,31533.984375,85489.02,11991.3,844.9399999999999
CMR,watermelon,01221,789.9262084960938,2810.123,21241.3,427.06666666666666
CMR,wheat,0111,288.5289001464844,495.51392,1337.5,352.42857142857144
CMR,yam,01540,29969.2578125,63921.695,7751.2,797.88
CAN,alfalfa,01912,117506.0,748803.2,,
CAN,aniseetc,01654,864.8030395507812,13053.486,873.1,2443.9
CAN,apple,01341,3227.14306640625,15072.177,24873.6,562.9
CAN,apricot,01343,21.1135311126709,101.861374,8100.0,2369.9
CAN,asparagus,01211,867.0770874023438,1966.0388,4013.7,4000.7
CAN,barley,0115,250701.265625,2845901.0,3789.0,288.6
