Domain Code;Domain;Area Code (M49);Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note;Area Code (ISO3)
QCL;Crops and livestock products;764;Thailand;5412;Yield;01652;Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw;2022;2022;kg/ha;3860.7;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01231;Chillies and peppers, green (Capsicum spp. and Pimenta spp.);2022;2022;kg/ha;13675.1;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01640;Cocoa beans;2022;2022;kg/ha;2848.6;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01460;Coconuts, in shell;2022;2022;kg/ha;7467.4;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01610;Coffee, green;2022;2022;kg/ha;575.9;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01232;Cucumbers and gherkins;2022;2022;kg/ha;9156.6;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01599.10;Edible roots and tubers with high starch or inulin content, n.e.c., fresh;2022;2022;kg/ha;16402.5;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01233;Eggplants (aubergines);2022;2022;kg/ha;29404.6;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5410;Yield;0232;Eggs from other birds in shell, fresh, n.e.c.;2022;2022;100 mg/An;108108.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5413;Yield;0232;Eggs from other birds in shell, fresh, n.e.c.;2022;2022;No/An;154.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01657;Ginger, raw;2022;2022;kg/ha;16660.7;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01330;Grapes;2022;2022;kg/ha;16895.5;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01290.01;Green corn (maize);2022;2022;kg/ha;9634.9;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01252;Green garlic;2022;2022;kg/ha;6351.7;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;0142;Groundnuts, excluding shelled;2022;2022;kg/ha;2267.3;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5410;Yield;0231;Hen eggs in shell, fresh;2022;2022;100 mg/An;75242.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5413;Yield;0231;Hen eggs in shell, fresh;2022;2022;No/An;137.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01922.01;Jute, raw or retted;2022;2022;kg/ha;1952.7;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01499.05;Kapok fruit;2022;2022;kg/ha;3732.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01922.02;Kenaf, and other textile bast fibres, raw or retted;2022;2022;kg/ha;1396.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01322;Lemons and limes;2022;2022;kg/ha;10213.5;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01214;Lettuce and chicory;2022;2022;kg/ha;8557.8;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;0112;Maize (corn);2022;2022;kg/ha;4673.6;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01316;Mangoes, guavas and mangosteens;2022;2022;kg/ha;12524.2;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5417;Yield/Carcass Weight;21112;Meat of buffalo, fresh or chilled;2022;2022;100 g/An;2813.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5417;Yield/Carcass Weight;21111.01;Meat of cattle with the bone, fresh or chilled;2022;2022;100 g/An;1497.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5424;Yield/Carcass Weight;21121;Meat of chickens, fresh or chilled;2022;2022;0.1 g/An;14148.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5424;Yield/Carcass Weight;21122;Meat of ducks, fresh or chilled;2022;2022;0.1 g/An;25749.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5424;Yield/Carcass Weight;21123;Meat of geese, fresh or chilled;2022;2022;0.1 g/An;20747.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5417;Yield/Carcass Weight;21116;Meat of goat, fresh or chilled;2022;2022;100 g/An;154.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5417;Yield/Carcass Weight;21113.01;Meat of pig with the bone, fresh or chilled;2022;2022;100 g/An;754.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5417;Yield/Carcass Weight;21115;Meat of sheep, fresh or chilled;2022;2022;100 g/An;123.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01950.01;Natural rubber in primary forms;2022;2022;kg/ha;1357.8;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01491.01;Oil palm fruit;2022;2022;kg/ha;18937.3;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01253.02;Onions and shallots, dry (excluding dehydrated);2022;2022;kg/ha;25068.9;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01253.01;Onions and shallots, green;2022;2022;kg/ha;16710.2;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01323;Oranges;2022;2022;kg/ha;21165.4;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01241.90;Other beans, green;2022;2022;kg/ha;1729.8;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01329;Other citrus fruit, n.e.c.;2022;2022;kg/ha;4886.8;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01929.90;Other fibre crops, raw, n.e.c.;2022;2022;kg/ha;769.9;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01359.90;Other fruits, n.e.c.;2022;2022;kg/ha;16996.8;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2022;2022;kg/ha;1262.2;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01709.90;Other pulses n.e.c.;2022;2022;kg/ha;1167.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01699;Other stimulant, spice and aromatic crops, n.e.c.;2022;2022;kg/ha;1568.5;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01319;Other tropical fruits, n.e.c.;2022;2022;kg/ha;6402.1;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01290.90;Other vegetables, fresh n.e.c.;2022;2022;kg/ha;11573.5;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01317;Papayas;2022;2022;kg/ha;39882.9;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01242;Peas, green;2022;2022;kg/ha;12744.7;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01651;Pepper (Piper spp.), raw;2022;2022;kg/ha;2822.6;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01318;Pineapples;2022;2022;kg/ha;23970.3;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01321;Pomelos and grapefruits;2022;2022;kg/ha;14982.6;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01510;Potatoes;2022;2022;kg/ha;18233.6;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01235;Pumpkins, squash and gourds;2022;2022;kg/ha;20556.8;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5420;Yield;02951.03;Raw hides and skins of buffaloes;2022;2022;100 g/An;332.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5420;Yield;02951.01;Raw hides and skins of cattle;2022;2022;100 g/An;152.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5420;Yield;02954;Raw hides and skins of goats or kids;2022;2022;100 g/An;21.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5420;Yield;02953;Raw hides and skins of sheep or lambs;2022;2022;100 g/An;21.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5420;Yield;02211;Raw milk of cattle;2022;2022;100 g/An;44321.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;0113;Rice;2022;2022;kg/ha;2999.5;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01921.01;Seed cotton, unginned;2022;2022;kg/ha;1652.2;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01444;Sesame seed;2022;2022;kg/ha;688.9;X;Figure from international organizations;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01929.05;Sisal, raw;2022;2022;kg/ha;295.3;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;0114;Sorghum;2022;2022;kg/ha;1851.9;X;Figure from international organizations;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;0141;Soya beans;2022;2022;kg/ha;1661.0;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01802;Sugar cane;2022;2022;kg/ha;64575.9;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01445;Sunflower seed;2022;2022;kg/ha;843.8;X;Figure from international organizations;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01324;Tangerines, mandarins, clementines;2022;2022;kg/ha;15252.6;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01550;Taro;2022;2022;kg/ha;9959.4;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01620;Tea leaves;2022;2022;kg/ha;5039.9;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01234;Tomatoes;2022;2022;kg/ha;22642.2;A;Official figure;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01970;Unmanufactured tobacco;2022;2022;kg/ha;3130.7;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;01221;Watermelons;2022;2022;kg/ha;23347.0;E;Estimated value;;THA
QCL;Crops and livestock products;764;Thailand;5412;Yield;0111;Wheat;2022;2022;kg/ha;1039.2;E;Estimated value;;THA
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01311;Avocados;2022;2022;kg/ha;12812.3;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01312;Bananas;2022;2022;kg/ha;778.7;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01701;Beans, dry;2022;2022;kg/ha;1348.4;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01212;Cabbages;2022;2022;kg/ha;11768.8;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01520.01;Cassava, fresh;2022;2022;kg/ha;3402.7;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01655;Cinnamon and cinnamon-tree flowers, raw;2022;2022;kg/ha;724.1;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01640;Cocoa beans;2022;2022;kg/ha;101.4;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01460;Coconuts, in shell;2022;2022;kg/ha;2836.4;X;Figure from international organizations;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01610;Coffee, green;2022;2022;kg/ha;490.4;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01232;Cucumbers and gherkins;2022;2022;kg/ha;8265.7;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01599.10;Edible roots and tubers with high starch or inulin content, n.e.c., fresh;2022;2022;kg/ha;3035.9;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01252;Green garlic;2022;2022;kg/ha;2011.1;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;0142;Groundnuts, excluding shelled;2022;2022;kg/ha;923.3;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5410;Yield;0231;Hen eggs in shell, fresh;2022;2022;100 mg/An;98131.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5413;Yield;0231;Hen eggs in shell, fresh;2022;2022;No/An;189.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;0112;Maize (corn);2022;2022;kg/ha;1769.4;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01316;Mangoes, guavas and mangosteens;2022;2022;kg/ha;9616.2;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5417;Yield/Carcass Weight;21112;Meat of buffalo, fresh or chilled;2022;2022;100 g/An;1000.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5417;Yield/Carcass Weight;21111.01;Meat of cattle with the bone, fresh or chilled;2022;2022;100 g/An;1031.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5424;Yield/Carcass Weight;21121;Meat of chickens, fresh or chilled;2022;2022;0.1 g/An;8084.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5417;Yield/Carcass Weight;21116;Meat of goat, fresh or chilled;2022;2022;100 g/An;100.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5417;Yield/Carcass Weight;21113.01;Meat of pig with the bone, fresh or chilled;2022;2022;100 g/An;400.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5417;Yield/Carcass Weight;21115;Meat of sheep, fresh or chilled;2022;2022;100 g/An;100.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01323;Oranges;2022;2022;kg/ha;8584.2;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01241.90;Other beans, green;2022;2022;kg/ha;650.9;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01699;Other stimulant, spice and aromatic crops, n.e.c.;2022;2022;kg/ha;1107.3;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01319;Other tropical fruits, n.e.c.;2022;2022;kg/ha;4194.5;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01290.90;Other vegetables, fresh n.e.c.;2022;2022;kg/ha;3044.4;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01317;Papayas;2022;2022;kg/ha;23387.1;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01318;Pineapples;2022;2022;kg/ha;13681.2;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01510;Potatoes;2022;2022;kg/ha;898.5;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5420;Yield;02951.03;Raw hides and skins of buffaloes;2022;2022;100 g/An;169.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5420;Yield;02951.01;Raw hides and skins of cattle;2022;2022;100 g/An;144.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5420;Yield;02954;Raw hides and skins of goats or kids;2022;2022;100 g/An;19.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5420;Yield;02953;Raw hides and skins of sheep or lambs;2022;2022;100 g/An;20.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5420;Yield;02292;Raw milk of goats;2022;2022;100 g/An;1326.0;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;0113;Rice;2022;2022;kg/ha;2160.4;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;0141;Soya beans;2022;2022;kg/ha;858.1;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01530;Sweet potatoes;2022;2022;kg/ha;2648.4;E;Estimated value;;TLS
QCL;Crops and livestock products;626;Timor-Leste;5412;Yield;01234;Tomatoes;2022;2022;kg/ha;5216.2;E;Estimated value;;TLS
QCL;Crops and livestock products;768;Togo;5412;Yield;01708;Bambara beans, dry;2022;2022;kg/ha;814.8;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01312;Bananas;2022;2022;kg/ha;13444.8;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01701;Beans, dry;2022;2022;kg/ha;549.0;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01212;Cabbages;2022;2022;kg/ha;11207.6;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01372;Cashew nuts, in shell;2022;2022;kg/ha;1458.7;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01520.01;Cassava, fresh;2022;2022;kg/ha;4013.1;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01447;Castor oil seeds;2022;2022;kg/ha;79.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01703;Chick peas, dry;2022;2022;kg/ha;748.2;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01652;Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw;2022;2022;kg/ha;422.3;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01640;Cocoa beans;2022;2022;kg/ha;1134.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01460;Coconuts, in shell;2022;2022;kg/ha;3488.7;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01610;Coffee, green;2022;2022;kg/ha;566.1;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01599.10;Edible roots and tubers with high starch or inulin content, n.e.c., fresh;2022;2022;kg/ha;5215.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01193;Fonio;2022;2022;kg/ha;859.8;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;0142;Groundnuts, excluding shelled;2022;2022;kg/ha;757.4;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5410;Yield;0231;Hen eggs in shell, fresh;2022;2022;100 mg/An;55254.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5413;Yield;0231;Hen eggs in shell, fresh;2022;2022;No/An;111.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01499.01;Karite nuts (sheanuts);2022;2022;kg/ha;4388.6;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;0112;Maize (corn);2022;2022;kg/ha;1253.8;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5417;Yield/Carcass Weight;21111.01;Meat of cattle with the bone, fresh or chilled;2022;2022;100 g/An;1035.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5424;Yield/Carcass Weight;21121;Meat of chickens, fresh or chilled;2022;2022;0.1 g/An;8000.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5417;Yield/Carcass Weight;21116;Meat of goat, fresh or chilled;2022;2022;100 g/An;56.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5417;Yield/Carcass Weight;21113.01;Meat of pig with the bone, fresh or chilled;2022;2022;100 g/An;245.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5417;Yield/Carcass Weight;21115;Meat of sheep, fresh or chilled;2022;2022;100 g/An;219.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;0118;Millet;2022;2022;kg/ha;594.7;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01653;Nutmeg, mace, cardamoms, raw;2022;2022;kg/ha;1072.9;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01491.01;Oil palm fruit;2022;2022;kg/ha;8500.3;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01323;Oranges;2022;2022;kg/ha;4625.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01359.90;Other fruits, n.e.c.;2022;2022;kg/ha;5783.1;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01699;Other stimulant, spice and aromatic crops, n.e.c.;2022;2022;kg/ha;1029.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01290.90;Other vegetables, fresh n.e.c.;2022;2022;kg/ha;5112.7;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01318;Pineapples;2022;2022;kg/ha;8011.9;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5420;Yield;02951.01;Raw hides and skins of cattle;2022;2022;100 g/An;149.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5420;Yield;02954;Raw hides and skins of goats or kids;2022;2022;100 g/An;6.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5420;Yield;02953;Raw hides and skins of sheep or lambs;2022;2022;100 g/An;38.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5420;Yield;02211;Raw milk of cattle;2022;2022;100 g/An;1804.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;0113;Rice;2022;2022;kg/ha;1696.8;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01921.01;Seed cotton, unginned;2022;2022;kg/ha;670.0;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01444;Sesame seed;2022;2022;kg/ha;329.6;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;0114;Sorghum;2022;2022;kg/ha;884.2;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;0141;Soya beans;2022;2022;kg/ha;1020.4;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01530;Sweet potatoes;2022;2022;kg/ha;3622.7;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01550;Taro;2022;2022;kg/ha;3115.2;A;Official figure;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01234;Tomatoes;2022;2022;kg/ha;4245.6;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01970;Unmanufactured tobacco;2022;2022;kg/ha;442.0;E;Estimated value;;TGO
QCL;Crops and livestock products;768;Togo;5412;Yield;01540;Yams;2022;2022;kg/ha;9043.9;A;Official figure;;TGO
QCL;Crops and livestock products;772;Tokelau;5412;Yield;01312;Bananas;2022;2022;kg/ha;3057.0;E;Estimated value;;TKL
QCL;Crops and livestock products;772;Tokelau;5412;Yield;01460;Coconuts, in shell;2022;2022;kg/ha;8096.0;E;Estimated value;;TKL
QCL;Crops and livestock products;772;Tokelau;5412;Yield;01599.10;Edible roots and tubers with high starch or inulin content, n.e.c., fresh;2022;2022;kg/ha;13746.8;E;Estimated value;;TKL
QCL;Crops and livestock products;772;Tokelau;5410;Yield;0231;Hen eggs in shell, fresh;2022;2022;100 mg/An;45665.0;E;Estimated value;;TKL
QCL;Crops and livestock products;772;Tokelau;5413;Yield;0231;Hen eggs in shell, fresh;2022;2022;No/An;79.0;E;Estimated value;;TKL
QCL;Crops and livestock products;772;Tokelau;5424;Yield/Carcass Weight;21121;Meat of chickens, fresh or chilled;2022;2022;0.1 g/An;8041.0;E;Estimated value;;TKL
QCL;Crops and livestock products;772;Tokelau;5417;Yield/Carcass Weight;21113.01;Meat of pig with the bone, fresh or chilled;2022;2022;100 g/An;301.0;E;Estimated value;;TKL
QCL;Crops and livestock products;772;Tokelau;5412;Yield;01319;Other tropical fruits, n.e.c.;2022;2022;kg/ha;5997.0;E;Estimated value;;TKL
QCL;Crops and livestock products;776;Tonga;5412;Yield;01312;Bananas;2022;2022;kg/ha;1449.0;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;01520.01;Cassava, fresh;2022;2022;kg/ha;15310.2;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;01460;Coconuts, in shell;2022;2022;kg/ha;31108.3;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;01610;Coffee, green;2022;2022;kg/ha;1390.4;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;01599.10;Edible roots and tubers with high starch or inulin content, n.e.c., fresh;2022;2022;kg/ha;8827.1;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;0142;Groundnuts, excluding shelled;2022;2022;kg/ha;617.4;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5410;Yield;0231;Hen eggs in shell, fresh;2022;2022;100 mg/An;18526.0;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5413;Yield;0231;Hen eggs in shell, fresh;2022;2022;No/An;77.0;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;01322;Lemons and limes;2022;2022;kg/ha;2035.9;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5417;Yield/Carcass Weight;21111.01;Meat of cattle with the bone, fresh or chilled;2022;2022;100 g/An;1901.0;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5424;Yield/Carcass Weight;21121;Meat of chickens, fresh or chilled;2022;2022;0.1 g/An;7412.0;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5417;Yield/Carcass Weight;21116;Meat of goat, fresh or chilled;2022;2022;100 g/An;155.0;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5417;Yield/Carcass Weight;21113.01;Meat of pig with the bone, fresh or chilled;2022;2022;100 g/An;485.0;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;01323;Oranges;2022;2022;kg/ha;3884.9;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;01359.90;Other fruits, n.e.c.;2022;2022;kg/ha;365.6;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;01699;Other stimulant, spice and aromatic crops, n.e.c.;2022;2022;kg/ha;2851.0;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;01319;Other tropical fruits, n.e.c.;2022;2022;kg/ha;2077.7;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;01290.90;Other vegetables, fresh n.e.c.;2022;2022;kg/ha;1283.7;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;01313;Plantains and cooking bananas;2022;2022;kg/ha;9591.0;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5412;Yield;01235;Pumpkins, squash and gourds;2022;2022;kg/ha;9009.1;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5420;Yield;02951.01;Raw hides and skins of cattle;2022;2022;100 g/An;283.0;E;Estimated value;;TON
QCL;Crops and livestock products;776;Tonga;5420;Yield;02954;Raw hides and skins of goats or kids;2022;2022;100 g/An;26.0;E;Estimated value;;TON
